,nodes,steps,airtemp,humidity,rainfall,landtemp
421,1,422,30.0,0.13192104,0.0,30.0
422,1,423,30.0,0.1320193,0.0,30.0
423,1,424,30.0,0.12779234,0.0,30.0
424,1,425,30.0,0.15237488,0.0,30.0
425,1,426,30.0,0.13025586,0.0,30.0
426,1,427,30.0,0.14440458,0.0,30.0
427,1,428,30.0,0.16602673,0.0,30.0
428,1,429,30.0,0.16086599,0.0,30.0
429,1,430,30.0,0.164788,0.0,30.0
430,1,431,30.0,0.27022052,0.0,30.0
431,1,432,30.0,0.35498112,0.0,30.0
432,1,433,30.0,0.5023248,1.65461,30.0
433,1,434,30.0,0.41952297,2.186661,30.0
434,1,435,30.0,0.13378458,0.0,30.0
435,1,436,30.0,0.13706204,3.469447e-15,30.0
436,1,437,30.0,0.14073615,7.979728e-14,30.0
437,1,438,30.0,0.14366058,0.0,30.0
438,1,439,30.0,0.25162074,0.0,30.0
439,1,440,30.0,0.4386488,1.9070226,30.0
440,1,441,30.0,0.46429974,0.1497266,30.0
441,1,442,30.0,0.3916306,0.08506371,30.0
442,1,443,30.0,0.33058152,0.13599242,30.0
443,1,444,30.0,0.35330617,0.015249629,30.0
444,1,445,30.0,0.26201782,0.00065825693,30.0
445,1,446,30.0,0.21271911,0.0,30.0
446,1,447,30.0,0.28195035,0.0,30.0
447,1,448,30.0,0.20896396,0.0,30.0
448,1,449,30.0,0.35402596,0.0,30.0
449,1,450,30.0,0.4711026,1.3007388,30.0
450,1,451,30.0,0.5334798,0.9939417,30.0
451,1,452,30.0,0.2981282,7.979728e-14,30.0
452,1,453,30.0,0.36122018,0.30548948,30.0
453,1,454,30.0,0.39925772,0.07254433,30.0
454,1,455,30.0,0.5088935,2.0867403,30.0
455,1,456,30.0,0.5197296,0.49554613,30.0
456,1,457,30.0,0.42748344,0.015611282,30.0
457,1,458,30.0,0.45345062,0.10473609,30.0
458,1,459,30.0,0.4035332,0.0,30.0
459,1,460,30.0,0.5033546,1.0024576,30.0
460,1,461,30.0,0.4584217,0.038020976,30.0
461,1,462,30.0,0.29188085,0.102653295,30.0
462,1,463,30.0,0.38698187,0.0,30.0
463,1,464,30.0,0.30883792,0.0,30.0
464,1,465,30.0,0.35030788,0.0019171425,30.0
465,1,466,30.0,0.4291936,0.64617914,30.0
466,1,467,30.0,0.4186875,0.0028873777,30.0
467,1,468,30.0,0.48405302,0.5842416,30.0
468,1,469,30.0,0.39940432,0.002483136,30.0
469,1,470,30.0,0.46746176,0.013773319,30.0
470,1,471,30.0,0.4069431,1.0623657,30.0
471,1,472,30.0,0.44958386,0.13534294,30.0
472,1,473,30.0,0.40560728,0.06363579,30.0
473,1,474,30.0,0.46116143,0.050479762,30.0
474,1,475,30.0,0.4865353,1.3804218,30.0
475,1,476,30.0,0.50437623,0.6701552,30.0
476,1,477,30.0,0.45027742,0.14080527,30.0
477,1,478,30.0,0.71057034,11.0627775,30.0
478,1,479,30.0,0.6727968,0.17870267,30.0
479,1,480,30.0,0.6195764,0.08094334,30.0
480,1,481,30.0,0.51774067,0.002169499,30.0
481,1,482,30.0,0.5564078,2.4359577,30.0
482,1,483,30.0,0.5871693,1.8285441,30.0
483,1,484,30.0,0.5714889,0.53354746,30.0
